"application_id","service_type","service_category","age","gender","caste","district","annual_income","average_income_last_3_years","missing_documents_count","missing_fields_count","field_mismatch_count","document_quality_score","age_eligible","income_eligible","district_valid","risk_probability","risk_score","risk_level","main_contributing_factors","rejected","uploaded_documents","application_fields"
"APP-000483","land_use_information","land_record","49","female","SC","durg","596802","564867","2","0","0","0.96","1","0","1","0.654","65","high","missing_documents, income_eligible, document_quality","0","[""khasra""]","{""gender"":""female"",""district"":""durg"",""annual_income"":596802,""average_income_last_3_years"":564867,""date_of_birth"":""1976-07-06"",""is_applicant_owner"":0}"
"APP-000487","land_use_information","land_record","29","male","GENERAL","bilaspur","478644","533927","0","1","1","0.962","1","1","1","0.2133","21","low","field_mismatch, missing_fields, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":478644,""average_income_last_3_years"":533927,""date_of_birth"":""1996-12-05"",""is_applicant_owner"":1}"
"APP-000502","land_use_information","land_record","55","female","OBC","ambikapur","711732","781913","3","0","1","0.616","1","1","1","0.7344","73","high","missing_documents, document_quality, field_mismatch","0","[]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":711732,""average_income_last_3_years"":781913,""date_of_birth"":""1971-02-12"",""is_applicant_owner"":1}"
"APP-000507","land_use_information","land_record","55","male","EWS","bilaspur","337021","356607","0","0","1","0.98","1","1","1","0.147","15","low","field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":337021,""average_income_last_3_years"":356607,""date_of_birth"":""1970-08-30"",""is_applicant_owner"":1}"
"APP-000514","land_use_information","land_record","71","female","SC","korba","371440","381338","1","3","0","0.787","1","1","1","0.4945","49","medium","missing_documents, missing_fields, document_quality","0","[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""korba"",""annual_income"":371440,""average_income_last_3_years"":381338,""date_of_birth"":""1954-03-21"",""is_applicant_owner"":1}"
"APP-000515","land_use_information","land_record","60","female","GENERAL","bilaspur","673501","750688","0","1","0","0.845","1","0","1","0.3942","39","medium","income_eligible, missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":673501,""average_income_last_3_years"":750688,""date_of_birth"":""1965-11-02"",""is_applicant_owner"":0}"
"APP-000519","land_use_information","land_record","68","female","ST","raigarh","688785","594219","0","0","0","0.708","1","0","1","0.3822","38","medium","income_eligible, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":688785,""average_income_last_3_years"":594219,""date_of_birth"":""1957-12-15"",""is_applicant_owner"":0}"
"APP-000525","land_use_information","land_record","72","female","OBC","rajnandgaon","58418","57267","0","1","1","0.657","1","1","1","0.3201","32","low","document_quality, field_mismatch, missing_fields","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":58418,""average_income_last_3_years"":57267,""date_of_birth"":""1954-01-31"",""is_applicant_owner"":1}"
"APP-000533","land_use_information","land_record","54","female","OBC","raigarh","578291","614333","0","0","0","0.787","1","1","1","0.1345","13","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":578291,""average_income_last_3_years"":614333,""date_of_birth"":""1971-10-15"",""is_applicant_owner"":1}"
"APP-000539","land_use_information","land_record","72","male","ST","bilaspur","404827","447664","0","1","0","0.901","1","1","1","0.1546","15","low","missing_fields, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":404827,""average_income_last_3_years"":447664,""date_of_birth"":""1953-07-12"",""is_applicant_owner"":1}"
"APP-000551","land_use_information","land_record","37","male","OBC","durg","719399","812029","1","3","0","0.792","1","0","1","0.7128","71","high","income_eligible, missing_documents, missing_fields","1","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":719399,""average_income_last_3_years"":812029,""date_of_birth"":""1988-05-27"",""is_applicant_owner"":0}"
"APP-000558","land_use_information","land_record","54","male","GENERAL","ambikapur","164419","143989","1","1","0","0.691","1","1","1","0.4082","41","medium","missing_documents, document_quality, missing_fields","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":164419,""average_income_last_3_years"":143989,""date_of_birth"":""1971-12-03"",""is_applicant_owner"":1}"
"APP-000565","land_use_information","land_record","52","female","OBC","durg","450098","421070","1","1","1","0.589","1","0","1","0.7438","74","high","income_eligible, missing_documents, document_quality","1","[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""durg"",""annual_income"":450098,""average_income_last_3_years"":421070,""date_of_birth"":""1974-01-29"",""is_applicant_owner"":0}"
"APP-000566","land_use_information","land_record","62","female","GENERAL","raigarh","895016","769526","2","0","1","0.787","1","1","1","0.5745","57","medium","missing_documents, field_mismatch, document_quality","0","[""khasra""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":895016,""average_income_last_3_years"":769526,""date_of_birth"":""1963-11-21"",""is_applicant_owner"":1}"
"APP-000569","land_use_information","land_record","52","female","ST","ambikapur","185130","209533","1","1","1","0.738","1","1","1","0.4717","47","medium","missing_documents, document_quality, field_mismatch","0","[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":185130,""average_income_last_3_years"":209533,""date_of_birth"":""1973-10-03"",""is_applicant_owner"":1}"
"APP-000572","land_use_information","land_record","31","male","SC","bilaspur","166320","164280","0","2","0","0.935","1","1","1","0.2027","20","low","missing_fields, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":166320,""average_income_last_3_years"":164280,""date_of_birth"":""1994-10-21"",""is_applicant_owner"":1}"
"APP-000577","land_use_information","land_record","49","female","OBC","durg","500167","455110","1","1","1","0.932","1","1","1","0.4038","40","medium","missing_documents, field_mismatch, missing_fields","0","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":500167,""average_income_last_3_years"":455110,""date_of_birth"":""1976-07-27"",""is_applicant_owner"":1}"
"APP-000582","land_use_information","land_record","74","male","GENERAL","jagdalpur","378387","377685","2","2","0","0.762","1","1","1","0.6233","62","medium","missing_documents, missing_fields, document_quality","0","[""khasra""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":378387,""average_income_last_3_years"":377685,""date_of_birth"":""1951-03-24"",""is_applicant_owner"":1}"
"APP-000585","land_use_information","land_record","40","female","OBC","korba","655956","651612","2","2","0","0.589","1","1","1","0.6839","68","high","missing_documents, document_quality, missing_fields","0","[""challan_copy""]","{""gender"":""female"",""district"":""korba"",""annual_income"":655956,""average_income_last_3_years"":651612,""date_of_birth"":""1985-07-10"",""is_applicant_owner"":1}"
"APP-000589","land_use_information","land_record","52","female","OBC","korba","582599","553540","0","0","0","0.829","1","0","1","0.3398","34","low","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""korba"",""annual_income"":582599,""average_income_last_3_years"":553540,""date_of_birth"":""1974-01-23"",""is_applicant_owner"":0}"
"APP-000598","land_use_information","land_record","32","male","GENERAL","korba","105777","105407","2","0","2","0.571","1","0","1","0.9502","95","high","missing_documents, income_eligible, field_mismatch","0","[""khasra""]","{""gender"":""male"",""district"":""korba"",""annual_income"":105777,""average_income_last_3_years"":105407,""date_of_birth"":""1993-04-10"",""is_applicant_owner"":0}"
"APP-000600","land_use_information","land_record","44","female","EWS","bilaspur","231720","236162","0","0","2","0.658","1","1","1","0.3397","34","low","field_mismatch, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":231720,""average_income_last_3_years"":236162,""date_of_birth"":""1981-03-30"",""is_applicant_owner"":1}"
"APP-000602","land_use_information","land_record","57","female","SC","ambikapur","441235","391897","0","2","0","0.838","1","1","1","0.2367","24","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":441235,""average_income_last_3_years"":391897,""date_of_birth"":""1969-01-09"",""is_applicant_owner"":1}"
"APP-000616","land_use_information","land_record","64","male","OBC","durg","787244","866362","0","0","0","0.932","1","0","1","0.3038","30","low","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":787244,""average_income_last_3_years"":866362,""date_of_birth"":""1961-08-13"",""is_applicant_owner"":0}"
"APP-000626","land_use_information","land_record","25","female","OBC","bilaspur","180344","169896","0","1","0","0.557","1","1","1","0.275","28","low","document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":180344,""average_income_last_3_years"":169896,""date_of_birth"":""2000-07-30"",""is_applicant_owner"":1}"
"APP-000630","land_use_information","land_record","75","female","OBC","rajnandgaon","427788","406610","2","0","0","0.619","1","0","1","0.7733","77","high","missing_documents, income_eligible, document_quality","1","[""khasra""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":427788,""average_income_last_3_years"":406610,""date_of_birth"":""1950-10-15"",""is_applicant_owner"":0}"
"APP-000638","land_use_information","land_record","42","female","GENERAL","korba","860555","756487","2","0","2","0.673","1","1","1","0.6945","69","high","missing_documents, field_mismatch, document_quality","0","[""khasra""]","{""gender"":""female"",""district"":""korba"",""annual_income"":860555,""average_income_last_3_years"":756487,""date_of_birth"":""1984-02-19"",""is_applicant_owner"":1}"
"APP-000642","land_use_information","land_record","46","male","OBC","raipur","339520","334780","0","1","1","0.951","1","0","0","0.5972","60","medium","income_eligible, district_valid, field_mismatch","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":339520,""average_income_last_3_years"":334780,""date_of_birth"":""1979-08-06"",""is_applicant_owner"":0}"
"APP-000660","land_use_information","land_record","62","female","EWS","jagdalpur","726153","784111","0","2","0","0.64","1","1","1","0.306","31","low","document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":726153,""average_income_last_3_years"":784111,""date_of_birth"":""1963-05-04"",""is_applicant_owner"":1}"
"APP-000668","land_use_information","land_record","37","male","SC","jagdalpur","772171","773437","1","2","0","0.601","1","1","1","0.4996","50","medium","missing_documents, document_quality, missing_fields","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":772171,""average_income_last_3_years"":773437,""date_of_birth"":""1988-10-25"",""is_applicant_owner"":1}"
"APP-000671","land_use_information","land_record","48","female","ST","raipur","415805","449780","1","1","1","0.617","1","1","1","0.5141","51","medium","missing_documents, document_quality, field_mismatch","1","[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":415805,""average_income_last_3_years"":449780,""date_of_birth"":""1977-05-19"",""is_applicant_owner"":1}"
"APP-000672","land_use_information","land_record","60","male","EWS","raigarh","829230","902441","0","0","0","0.751","1","1","1","0.1472","15","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":829230,""average_income_last_3_years"":902441,""date_of_birth"":""1965-11-02"",""is_applicant_owner"":1}"
"APP-000674","land_use_information","land_record","69","female","ST","jagdalpur","506097","541162","1","0","2","0.757","1","1","1","0.485","49","medium","missing_documents, field_mismatch, document_quality","1","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":506097,""average_income_last_3_years"":541162,""date_of_birth"":""1956-09-04"",""is_applicant_owner"":1}"
"APP-000693","land_use_information","land_record","71","female","EWS","raigarh","478631","542598","1","1","0","0.844","1","1","1","0.3546","35","medium","missing_documents, missing_fields, document_quality","1","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":478631,""average_income_last_3_years"":542598,""date_of_birth"":""1954-12-19"",""is_applicant_owner"":1}"
"APP-000697","land_use_information","land_record","73","male","OBC","ambikapur","880072","777574","0","0","1","0.611","1","1","1","0.2762","28","low","document_quality, field_mismatch","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":880072,""average_income_last_3_years"":777574,""date_of_birth"":""1952-04-12"",""is_applicant_owner"":1}"
"APP-000701","land_use_information","land_record","55","female","SC","durg","233906","232783","1","1","1","0.683","1","1","1","0.4909","49","medium","missing_documents, document_quality, field_mismatch","1","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":233906,""average_income_last_3_years"":232783,""date_of_birth"":""1970-09-20"",""is_applicant_owner"":1}"
"APP-000709","land_use_information","land_record","55","female","OBC","raigarh","735234","756238","0","1","1","0.952","1","1","1","0.2168","22","low","field_mismatch, missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":735234,""average_income_last_3_years"":756238,""date_of_birth"":""1970-10-31"",""is_applicant_owner"":1}"
"APP-000710","land_use_information","land_record","50","female","SC","ambikapur","849743","828615","0","0","1","0.969","1","1","1","0.1509","15","low","field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":849743,""average_income_last_3_years"":828615,""date_of_birth"":""1975-09-15"",""is_applicant_owner"":1}"
"APP-000730","land_use_information","land_record","50","female","EWS","jagdalpur","524065","601526","2","0","1","0.601","1","1","1","0.6397","64","medium","missing_documents, document_quality, field_mismatch","0","[""khasra""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":524065,""average_income_last_3_years"":601526,""date_of_birth"":""1975-06-09"",""is_applicant_owner"":1}"
"APP-000732","land_use_information","land_record","30","male","ST","raigarh","579241","524087","0","2","0","0.865","1","1","1","0.2273","23","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":579241,""average_income_last_3_years"":524087,""date_of_birth"":""1996-03-06"",""is_applicant_owner"":1}"
"APP-000735","land_use_information","land_record","37","male","ST","jagdalpur","310647","341804","2","0","1","0.603","1","1","1","0.6389","64","medium","missing_documents, document_quality, field_mismatch","1","[""challan_copy""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":310647,""average_income_last_3_years"":341804,""date_of_birth"":""1989-01-02"",""is_applicant_owner"":1}"
"APP-000738","land_use_information","land_record","48","female","GENERAL","ambikapur","303013","336589","0","0","0","0.922","1","0","1","0.3073","31","low","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":303013,""average_income_last_3_years"":336589,""date_of_birth"":""1978-02-13"",""is_applicant_owner"":0}"
"APP-000743","land_use_information","land_record","72","male","OBC","jagdalpur","894266","984471","0","0","0","0.825","1","0","1","0.3412","34","low","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":894266,""average_income_last_3_years"":984471,""date_of_birth"":""1954-01-22"",""is_applicant_owner"":0}"
"APP-000747","land_use_information","land_record","60","male","EWS","ambikapur","645681","586066","1","0","0","0.871","1","1","1","0.2852","29","low","missing_documents, document_quality","0","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":645681,""average_income_last_3_years"":586066,""date_of_birth"":""1965-04-27"",""is_applicant_owner"":1}"
"APP-000751","land_use_information","land_record","51","female","SC","raipur","201239","217315","0","0","0","0.803","1","1","1","0.1289","13","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":201239,""average_income_last_3_years"":217315,""date_of_birth"":""1974-03-15"",""is_applicant_owner"":1}"
"APP-000768","land_use_information","land_record","43","female","SC","durg","633902","569452","0","2","0","0.726","1","0","1","0.4959","50","medium","income_eligible, missing_fields, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":633902,""average_income_last_3_years"":569452,""date_of_birth"":""1982-03-29"",""is_applicant_owner"":0}"
"APP-000782","land_use_information","land_record","32","male","ST","durg","74125","81035","0","0","1","0.578","1","1","1","0.2877","29","low","document_quality, field_mismatch","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":74125,""average_income_last_3_years"":81035,""date_of_birth"":""1993-12-14"",""is_applicant_owner"":1}"
"APP-000783","land_use_information","land_record","29","female","OBC","durg","213833","219141","2","0","1","0.574","1","0","1","0.8691","87","high","missing_documents, income_eligible, document_quality","1","[""khasra""]","{""gender"":""female"",""district"":""durg"",""annual_income"":213833,""average_income_last_3_years"":219141,""date_of_birth"":""1996-05-05"",""is_applicant_owner"":0}"
"APP-000792","land_use_information","land_record","52","male","EWS","jagdalpur","691337","612907","1","0","0","0.897","1","1","1","0.2761","28","low","missing_documents, document_quality","1","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":691337,""average_income_last_3_years"":612907,""date_of_birth"":""1973-09-21"",""is_applicant_owner"":1}"
"APP-000798","land_use_information","land_record","55","female","EWS","raipur","436737","389799","1","0","0","0.828","1","1","1","0.3002","30","low","missing_documents, document_quality","0","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":436737,""average_income_last_3_years"":389799,""date_of_birth"":""1970-04-27"",""is_applicant_owner"":1}"
"APP-000799","land_use_information","land_record","28","male","GENERAL","durg","807886","860544","1","1","2","0.615","1","1","1","0.5947","59","medium","missing_documents, field_mismatch, document_quality","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""durg"",""annual_income"":807886,""average_income_last_3_years"":860544,""date_of_birth"":""1998-02-08"",""is_applicant_owner"":1}"
"APP-000806","land_use_information","land_record","73","female","EWS","jagdalpur","223284","251472","0","0","0","0.583","1","1","1","0.2059","21","low","document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":223284,""average_income_last_3_years"":251472,""date_of_birth"":""1952-04-07"",""is_applicant_owner"":1}"
"APP-000830","land_use_information","land_record","75","female","ST","korba","196043","213818","0","1","0","0.638","1","1","1","0.2467","25","low","document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""korba"",""annual_income"":196043,""average_income_last_3_years"":213818,""date_of_birth"":""1950-03-15"",""is_applicant_owner"":1}"
"APP-000834","land_use_information","land_record","28","female","OBC","ambikapur","60334","53300","2","0","0","0.645","1","1","0","0.7043","70","high","missing_documents, district_valid, document_quality","1","[""khasra""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":60334,""average_income_last_3_years"":53300,""date_of_birth"":""1997-11-11"",""is_applicant_owner"":1}"
"APP-000845","land_use_information","land_record","70","female","EWS","ambikapur","835743","811974","1","2","0","0.604","1","1","1","0.4986","50","medium","missing_documents, document_quality, missing_fields","1","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":835743,""average_income_last_3_years"":811974,""date_of_birth"":""1955-12-20"",""is_applicant_owner"":1}"
"APP-000859","land_use_information","land_record","41","male","GENERAL","raigarh","215039","224294","3","1","0","0.564","1","1","1","0.7326","73","high","missing_documents, document_quality, missing_fields","1","[]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":215039,""average_income_last_3_years"":224294,""date_of_birth"":""1984-03-27"",""is_applicant_owner"":1}"
"APP-000863","land_use_information","land_record","69","male","OBC","ambikapur","242898","207005","0","0","0","0.926","1","1","1","0.0859","9","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":242898,""average_income_last_3_years"":207005,""date_of_birth"":""1957-01-26"",""is_applicant_owner"":1}"
"APP-000865","land_use_information","land_record","62","male","GENERAL","raipur","692214","780799","0","0","1","0.782","1","1","1","0.2163","22","low","field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":692214,""average_income_last_3_years"":780799,""date_of_birth"":""1963-07-26"",""is_applicant_owner"":1}"
"APP-000871","land_use_information","land_record","75","male","ST","bilaspur","853716","747793","1","1","0","0.774","1","1","1","0.3791","38","medium","missing_documents, document_quality, missing_fields","0","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":853716,""average_income_last_3_years"":747793,""date_of_birth"":""1950-09-20"",""is_applicant_owner"":1}"
"APP-000874","land_use_information","land_record","58","male","GENERAL","rajnandgaon","638683","689673","3","0","0","0.601","1","1","1","0.6597","66","high","missing_documents, document_quality","1","[]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":638683,""average_income_last_3_years"":689673,""date_of_birth"":""1967-06-05"",""is_applicant_owner"":1}"
"APP-000879","land_use_information","land_record","69","male","GENERAL","raigarh","158919","165156","2","3","0","0.623","1","1","1","0.7319","73","high","missing_documents, missing_fields, document_quality","1","[""challan_copy""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":158919,""average_income_last_3_years"":165156,""date_of_birth"":""1956-03-17"",""is_applicant_owner"":1}"
"APP-000889","land_use_information","land_record","26","male","ST","ambikapur","773233","674939","0","3","0","0.751","1","1","1","0.3271","33","low","missing_fields, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":773233,""average_income_last_3_years"":674939,""date_of_birth"":""2000-02-21"",""is_applicant_owner"":1}"
"APP-000895","land_use_information","land_record","46","male","GENERAL","ambikapur","525062","471095","1","1","0","0.67","1","1","1","0.4155","42","medium","missing_documents, document_quality, missing_fields","1","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":525062,""average_income_last_3_years"":471095,""date_of_birth"":""1979-12-17"",""is_applicant_owner"":1}"
"APP-000896","land_use_information","land_record","54","male","ST","raipur","145446","161796","0","1","0","0.791","1","0","1","0.4131","41","medium","income_eligible, document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":145446,""average_income_last_3_years"":161796,""date_of_birth"":""1971-11-18"",""is_applicant_owner"":0}"
"APP-000901","land_use_information","land_record","67","female","GENERAL","durg","654383","662238","0","0","0","0.904","1","1","1","0.0936","9","low","document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":654383,""average_income_last_3_years"":662238,""date_of_birth"":""1958-12-27"",""is_applicant_owner"":1}"
"APP-000902","land_use_information","land_record","28","male","GENERAL","korba","52931","55504","1","0","0","0.588","1","1","1","0.3842","38","medium","missing_documents, document_quality","0","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":52931,""average_income_last_3_years"":55504,""date_of_birth"":""1997-04-23"",""is_applicant_owner"":1}"
"APP-000903","land_use_information","land_record","39","male","OBC","jagdalpur","387264","372110","0","0","0","0.864","1","1","1","0.1076","11","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":387264,""average_income_last_3_years"":372110,""date_of_birth"":""1986-12-17"",""is_applicant_owner"":1}"
"APP-000912","land_use_information","land_record","51","male","SC","bilaspur","866749","880413","0","0","0","0.979","1","0","1","0.2873","29","low","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":866749,""average_income_last_3_years"":880413,""date_of_birth"":""1974-11-28"",""is_applicant_owner"":0}"
"APP-000915","land_use_information","land_record","63","male","GENERAL","jagdalpur","580424","519110","1","2","0","0.73","1","1","1","0.4545","45","medium","missing_documents, missing_fields, document_quality","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":580424,""average_income_last_3_years"":519110,""date_of_birth"":""1962-09-24"",""is_applicant_owner"":1}"
"APP-000919","land_use_information","land_record","25","female","ST","korba","882371","889732","1","0","0","0.755","1","1","1","0.3257","33","low","missing_documents, document_quality","0","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""korba"",""annual_income"":882371,""average_income_last_3_years"":889732,""date_of_birth"":""2000-10-13"",""is_applicant_owner"":1}"
"APP-000931","land_use_information","land_record","68","male","ST","raigarh","609453","566084","1","2","0","0.588","1","1","1","0.5042","50","medium","missing_documents, document_quality, missing_fields","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":609453,""average_income_last_3_years"":566084,""date_of_birth"":""1957-07-25"",""is_applicant_owner"":1}"
"APP-000940","land_use_information","land_record","26","male","OBC","raipur","216028","191846","1","1","0","0.835","1","1","1","0.3578","36","medium","missing_documents, missing_fields, document_quality","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":216028,""average_income_last_3_years"":191846,""date_of_birth"":""1999-05-10"",""is_applicant_owner"":1}"
"APP-000941","land_use_information","land_record","46","male","SC","jagdalpur","821148","848179","1","0","1","0.819","1","1","1","0.3834","38","medium","missing_documents, field_mismatch, document_quality","0","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":821148,""average_income_last_3_years"":848179,""date_of_birth"":""1979-09-19"",""is_applicant_owner"":1}"
"APP-000943","land_use_information","land_record","61","male","ST","korba","507666","508550","1","1","0","0.762","1","1","1","0.3833","38","medium","missing_documents, document_quality, missing_fields","0","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""korba"",""annual_income"":507666,""average_income_last_3_years"":508550,""date_of_birth"":""1964-06-23"",""is_applicant_owner"":1}"
"APP-000948","land_use_information","land_record","45","female","OBC","raigarh","842710","839617","2","2","0","0.682","1","1","1","0.6513","65","high","missing_documents, missing_fields, document_quality","0","[""khasra""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":842710,""average_income_last_3_years"":839617,""date_of_birth"":""1981-03-11"",""is_applicant_owner"":1}"
"APP-000949","land_use_information","land_record","55","female","EWS","raigarh","222820","192531","0","0","0","0.587","1","0","1","0.4246","42","medium","income_eligible, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":222820,""average_income_last_3_years"":192531,""date_of_birth"":""1970-10-28"",""is_applicant_owner"":0}"
"APP-000954","land_use_information","land_record","32","female","OBC","raipur","137008","149849","0","0","1","0.929","1","0","1","0.3848","38","medium","income_eligible, field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":137008,""average_income_last_3_years"":149849,""date_of_birth"":""1994-01-04"",""is_applicant_owner"":0}"
"APP-000956","land_use_information","land_record","49","female","ST","rajnandgaon","454567","466353","2","0","0","0.732","1","1","1","0.5138","51","medium","missing_documents, document_quality","1","[""challan_copy""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":454567,""average_income_last_3_years"":466353,""date_of_birth"":""1976-03-26"",""is_applicant_owner"":1}"
"APP-000957","land_use_information","land_record","72","female","OBC","raigarh","787866","709325","0","1","0","0.896","1","1","1","0.1564","16","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":787866,""average_income_last_3_years"":709325,""date_of_birth"":""1954-02-07"",""is_applicant_owner"":1}"
