"application_id","service_type","service_category","age","gender","caste","district","annual_income","average_income_last_3_years","missing_documents_count","missing_fields_count","field_mismatch_count","document_quality_score","age_eligible","income_eligible","district_valid","risk_probability","risk_score","risk_level","main_contributing_factors","rejected","uploaded_documents","application_fields"
"APP-000516","sc_st_certificate","caste_certificate","49","female","ST","rajnandgaon","761160","785982","0","2","0","0.893","1","1","1","0.2174","22","low","missing_fields, document_quality","1","[""educational_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":761160,""average_income_last_3_years"":785982,""date_of_birth"":""1976-09-14"",""category"":""SC/ST""}"
"APP-000517","sc_st_certificate","caste_certificate","70","male","SC","durg","858010","809807","0","1","0","0.956","1","1","1","0.1354","14","low","missing_fields, document_quality","0","[""affidavit"",""caste_certificate_other_state"",""vanshavali""]","{""gender"":""male"",""district"":""durg"",""annual_income"":858010,""average_income_last_3_years"":809807,""date_of_birth"":""1955-11-13"",""category"":""SC/ST""}"
"APP-000523","sc_st_certificate","caste_certificate","43","male","ST","ambikapur","166041","150577","1","1","0","0.87","1","1","1","0.3455","35","low","missing_documents, missing_fields, document_quality","0","[""affidavit"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":166041,""average_income_last_3_years"":150577,""date_of_birth"":""1982-08-11"",""category"":""SC/ST""}"
"APP-000531","sc_st_certificate","caste_certificate","75","female","SC","rajnandgaon","710460","756780","1","3","0","0.775","1","1","1","0.4987","50","medium","missing_documents, missing_fields, document_quality","1","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":710460,""average_income_last_3_years"":756780,""date_of_birth"":""1950-08-12"",""category"":""SC/ST""}"
"APP-000534","sc_st_certificate","caste_certificate","24","male","EWS","durg","723618","827824","0","0","0","0.829","1","0","1","0.3398","34","low","income_eligible, document_quality","1","[""affidavit"",""census_register""]","{""gender"":""male"",""district"":""durg"",""annual_income"":723618,""average_income_last_3_years"":827824,""date_of_birth"":""2002-03-14"",""category"":""SC/ST""}"
"APP-000545","sc_st_certificate","caste_certificate","18","male","OBC","rajnandgaon","263154","302145","0","0","0","0.946","1","0","1","0.2989","30","low","income_eligible, document_quality","0","[""affidavit"",""census_register""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":263154,""average_income_last_3_years"":302145,""date_of_birth"":""2008-01-06"",""category"":""SC/ST""}"
"APP-000550","sc_st_certificate","caste_certificate","69","female","GENERAL","raigarh","448951","403807","0","0","0","0.597","1","0","1","0.421","42","medium","income_eligible, document_quality","1","[""affidavit"",""census_register"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":448951,""average_income_last_3_years"":403807,""date_of_birth"":""1956-10-27"",""category"":""SC/ST""}"
"APP-000553","sc_st_certificate","caste_certificate","38","male","SC","raigarh","208898","220327","0","1","0","0.897","1","1","1","0.156","16","low","missing_fields, document_quality","0","[""school_transfer_certificate"",""vanshavali""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":208898,""average_income_last_3_years"":220327,""date_of_birth"":""1987-11-25"",""category"":""SC/ST""}"
"APP-000560","sc_st_certificate","caste_certificate","40","female","GENERAL","durg","137651","122856","0","2","0","0.926","1","0","1","0.4259","43","medium","income_eligible, missing_fields, document_quality","1","[""affidavit"",""citizen_register"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""durg"",""annual_income"":137651,""average_income_last_3_years"":122856,""date_of_birth"":""1985-10-13"",""category"":""SC/ST""}"
"APP-000561","sc_st_certificate","caste_certificate","39","female","GENERAL","rajnandgaon","258252","246574","0","0","1","0.846","1","0","1","0.4139","41","medium","income_eligible, field_mismatch, document_quality","1","[""affidavit"",""citizen_register"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":258252,""average_income_last_3_years"":246574,""date_of_birth"":""1986-06-13"",""category"":""SC/ST""}"
"APP-000564","sc_st_certificate","caste_certificate","20","male","GENERAL","rajnandgaon","366611","410236","0","0","0","0.726","1","0","1","0.3759","38","medium","income_eligible, document_quality","0","[""affidavit"",""citizen_register"",""gram_sabha_proposal""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":366611,""average_income_last_3_years"":410236,""date_of_birth"":""2005-08-15"",""category"":""SC/ST""}"
"APP-000570","sc_st_certificate","caste_certificate","38","male","SC","ambikapur","388065","353577","0","1","0","0.82","1","1","1","0.183","18","low","document_quality, missing_fields","0","[""caste_certificate_other_state"",""vanshavali""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":388065,""average_income_last_3_years"":353577,""date_of_birth"":""1988-03-09"",""category"":""SC/ST""}"
"APP-000580","sc_st_certificate","caste_certificate","43","female","GENERAL","raipur","256698","222017","0","0","0","0.731","1","0","1","0.3741","37","medium","income_eligible, document_quality","0","[""gram_sabha_proposal"",""school_transfer_certificate""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":256698,""average_income_last_3_years"":222017,""date_of_birth"":""1982-10-25"",""category"":""SC/ST""}"
"APP-000584","sc_st_certificate","caste_certificate","27","female","OBC","bilaspur","326537","309817","0","3","0","0.801","1","0","1","0.5296","53","medium","income_eligible, missing_fields, document_quality","1","[""census_register""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":326537,""average_income_last_3_years"":309817,""date_of_birth"":""1999-01-03"",""category"":""SC/ST""}"
"APP-000594","sc_st_certificate","caste_certificate","50","female","GENERAL","raipur","745634","742612","0","0","2","0.679","1","0","1","0.5523","55","medium","income_eligible, field_mismatch, document_quality","0","[""affidavit"",""jamabandi""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":745634,""average_income_last_3_years"":742612,""date_of_birth"":""1975-09-16"",""category"":""SC/ST""}"
"APP-000596","sc_st_certificate","caste_certificate","62","female","OBC","jagdalpur","397283","384294","0","1","1","0.568","1","0","1","0.5712","57","medium","income_eligible, document_quality, field_mismatch","1","[""census_register"",""vanshavali""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":397283,""average_income_last_3_years"":384294,""date_of_birth"":""1963-12-08"",""category"":""SC/ST""}"
"APP-000609","sc_st_certificate","caste_certificate","34","female","EWS","ambikapur","781663","740409","1","2","0","0.569","1","0","1","0.7308","73","high","income_eligible, missing_documents, document_quality","0","[""affidavit"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":781663,""average_income_last_3_years"":740409,""date_of_birth"":""1992-02-09"",""category"":""SC/ST""}"
"APP-000614","sc_st_certificate","caste_certificate","50","male","ST","jagdalpur","459391","487405","0","0","0","0.78","1","1","1","0.137","14","low","document_quality","0","[""affidavit"",""educational_certificate"",""vanshavali""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":459391,""average_income_last_3_years"":487405,""date_of_birth"":""1976-02-05"",""category"":""SC/ST""}"
"APP-000629","sc_st_certificate","caste_certificate","23","male","SC","rajnandgaon","679752","625649","0","0","0","0.77","1","1","1","0.1405","14","low","document_quality","1","[""census_register""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":679752,""average_income_last_3_years"":625649,""date_of_birth"":""2003-01-16"",""category"":""SC/ST""}"
"APP-000636","sc_st_certificate","caste_certificate","34","male","OBC","durg","471860","499736","1","0","1","0.936","1","0","1","0.5624","56","medium","income_eligible, missing_documents, field_mismatch","1","[]","{""gender"":""male"",""district"":""durg"",""annual_income"":471860,""average_income_last_3_years"":499736,""date_of_birth"":""1991-09-24"",""category"":""SC/ST""}"
"APP-000647","sc_st_certificate","caste_certificate","70","female","GENERAL","jagdalpur","460389","503071","1","0","0","0.665","1","0","1","0.5773","58","medium","income_eligible, missing_documents, document_quality","1","[""affidavit"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":460389,""average_income_last_3_years"":503071,""date_of_birth"":""1956-02-16"",""category"":""SC/ST""}"
"APP-000650","sc_st_certificate","caste_certificate","56","male","SC","jagdalpur","75422","69312","0","0","0","0.9","1","1","1","0.095","9","low","document_quality","0","[""affidavit"",""citizen_register"",""gram_sabha_proposal""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":75422,""average_income_last_3_years"":69312,""date_of_birth"":""1970-01-10"",""category"":""SC/ST""}"
"APP-000662","sc_st_certificate","caste_certificate","57","male","EWS","raigarh","597341","564541","0","1","1","0.957","1","0","1","0.435","44","medium","income_eligible, field_mismatch, missing_fields","0","[""gram_sabha_proposal"",""school_transfer_certificate""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":597341,""average_income_last_3_years"":564541,""date_of_birth"":""1968-12-19"",""category"":""SC/ST""}"
"APP-000663","sc_st_certificate","caste_certificate","40","female","OBC","ambikapur","76524","84929","1","2","2","0.815","1","0","1","0.8048","80","high","income_eligible, missing_documents, field_mismatch","1","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":76524,""average_income_last_3_years"":84929,""date_of_birth"":""1985-11-25"",""category"":""SC/ST""}"
"APP-000681","sc_st_certificate","caste_certificate","72","male","EWS","rajnandgaon","321213","344539","0","0","0","0.71","1","0","1","0.3815","38","medium","income_eligible, document_quality","0","[""census_register"",""gram_sabha_proposal""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":321213,""average_income_last_3_years"":344539,""date_of_birth"":""1953-06-30"",""category"":""SC/ST""}"
"APP-000686","sc_st_certificate","caste_certificate","56","male","SC","korba","695483","698412","1","0","1","0.753","1","1","1","0.4064","41","medium","missing_documents, document_quality, field_mismatch","0","[""affidavit""]","{""gender"":""male"",""district"":""korba"",""annual_income"":695483,""average_income_last_3_years"":698412,""date_of_birth"":""1969-05-25"",""category"":""SC/ST""}"
"APP-000711","sc_st_certificate","caste_certificate","72","male","ST","rajnandgaon","879339","848317","0","3","2","0.596","1","1","1","0.5414","54","medium","missing_fields, field_mismatch, document_quality","1","[""census_register""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":879339,""average_income_last_3_years"":848317,""date_of_birth"":""1953-10-25"",""category"":""SC/ST""}"
"APP-000720","sc_st_certificate","caste_certificate","21","female","SC","ambikapur","193982","215958","1","0","0","0.741","1","1","1","0.3306","33","low","missing_documents, document_quality","0","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":193982,""average_income_last_3_years"":215958,""date_of_birth"":""2005-03-01"",""category"":""SC/ST""}"
"APP-000725","sc_st_certificate","caste_certificate","69","female","EWS","korba","705687","678839","0","0","0","0.887","1","0","1","0.3196","32","low","income_eligible, document_quality","0","[""affidavit"",""jamabandi""]","{""gender"":""female"",""district"":""korba"",""annual_income"":705687,""average_income_last_3_years"":678839,""date_of_birth"":""1957-02-28"",""category"":""SC/ST""}"
"APP-000727","sc_st_certificate","caste_certificate","34","female","EWS","durg","388560","406788","1","1","0","0.762","1","0","1","0.6033","60","medium","income_eligible, missing_documents, document_quality","0","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""durg"",""annual_income"":388560,""average_income_last_3_years"":406788,""date_of_birth"":""1991-07-14"",""category"":""SC/ST""}"
"APP-000729","sc_st_certificate","caste_certificate","72","male","GENERAL","raipur","442975","464397","0","0","0","0.971","1","0","1","0.2902","29","low","income_eligible, document_quality","1","[""caste_certificate_other_state"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":442975,""average_income_last_3_years"":464397,""date_of_birth"":""1953-12-03"",""category"":""SC/ST""}"
"APP-000737","sc_st_certificate","caste_certificate","23","female","SC","rajnandgaon","450033","495663","1","0","0","0.802","1","1","1","0.3093","31","low","missing_documents, document_quality","0","[]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":450033,""average_income_last_3_years"":495663,""date_of_birth"":""2002-08-08"",""category"":""SC/ST""}"
"APP-000739","sc_st_certificate","caste_certificate","28","female","ST","rajnandgaon","63554","55949","0","1","0","0.804","1","1","1","0.1886","19","low","document_quality, missing_fields","0","[""certificate_from_sarpanch"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":63554,""average_income_last_3_years"":55949,""date_of_birth"":""1997-11-21"",""category"":""SC/ST""}"
"APP-000748","sc_st_certificate","caste_certificate","63","male","OBC","raigarh","130782","148755","0","0","0","0.799","1","0","1","0.3503","35","medium","income_eligible, document_quality","0","[""affidavit"",""jamabandi"",""vanshavali""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":130782,""average_income_last_3_years"":148755,""date_of_birth"":""1962-06-12"",""category"":""SC/ST""}"
"APP-000750","sc_st_certificate","caste_certificate","26","female","SC","rajnandgaon","803788","749795","1","0","1","0.853","1","1","1","0.3715","37","medium","missing_documents, field_mismatch, document_quality","0","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":803788,""average_income_last_3_years"":749795,""date_of_birth"":""1999-08-07"",""category"":""SC/ST""}"
"APP-000754","sc_st_certificate","caste_certificate","30","male","SC","korba","226698","192810","1","0","1","0.682","1","1","1","0.4313","43","medium","missing_documents, document_quality, field_mismatch","0","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""korba"",""annual_income"":226698,""average_income_last_3_years"":192810,""date_of_birth"":""1995-08-31"",""category"":""SC/ST""}"
"APP-000755","sc_st_certificate","caste_certificate","30","female","EWS","bilaspur","766367","861231","1","0","0","0.854","1","0","1","0.5111","51","medium","income_eligible, missing_documents, document_quality","0","[""affidavit"",""vanshavali""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":766367,""average_income_last_3_years"":861231,""date_of_birth"":""1995-08-02"",""category"":""SC/ST""}"
"APP-000760","sc_st_certificate","caste_certificate","24","female","GENERAL","raigarh","610245","523827","0","0","1","0.965","1","0","1","0.3723","37","medium","income_eligible, field_mismatch, document_quality","1","[""citizen_register"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":610245,""average_income_last_3_years"":523827,""date_of_birth"":""2001-09-15"",""category"":""SC/ST""}"
"APP-000776","sc_st_certificate","caste_certificate","58","female","GENERAL","korba","661790","742101","0","0","0","0.625","1","0","1","0.4112","41","medium","income_eligible, document_quality","0","[""gram_sabha_proposal"",""school_transfer_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""korba"",""annual_income"":661790,""average_income_last_3_years"":742101,""date_of_birth"":""1967-03-20"",""category"":""SC/ST""}"
"APP-000779","sc_st_certificate","caste_certificate","28","female","SC","ambikapur","421942","434956","0","0","0","0.707","1","1","1","0.1626","16","low","document_quality","0","[""educational_certificate"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":421942,""average_income_last_3_years"":434956,""date_of_birth"":""1997-12-18"",""category"":""SC/ST""}"
"APP-000780","sc_st_certificate","caste_certificate","75","female","GENERAL","durg","503980","479413","0","2","0","0.787","1","0","0","0.6345","63","medium","income_eligible, district_valid, missing_fields","0","[""caste_certificate_other_state"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""durg"",""annual_income"":503980,""average_income_last_3_years"":479413,""date_of_birth"":""1950-09-25"",""category"":""SC/ST""}"
"APP-000786","sc_st_certificate","caste_certificate","70","male","GENERAL","jagdalpur","581265","605781","0","0","2","0.866","1","0","1","0.4869","49","medium","income_eligible, field_mismatch, document_quality","0","[""affidavit"",""educational_certificate"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":581265,""average_income_last_3_years"":605781,""date_of_birth"":""1955-09-20"",""category"":""SC/ST""}"
"APP-000793","sc_st_certificate","caste_certificate","47","female","OBC","korba","377718","392887","0","2","1","0.891","1","0","1","0.5181","52","medium","income_eligible, missing_fields, field_mismatch","0","[""school_transfer_certificate""]","{""gender"":""female"",""district"":""korba"",""annual_income"":377718,""average_income_last_3_years"":392887,""date_of_birth"":""1978-05-23"",""category"":""SC/ST""}"
"APP-000802","sc_st_certificate","caste_certificate","81","female","EWS","durg","74655","78454","0","1","0","0.636","1","0","1","0.4674","47","medium","income_eligible, document_quality, missing_fields","1","[""father_service_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""durg"",""annual_income"":74655,""average_income_last_3_years"":78454,""date_of_birth"":""1945-02-22"",""category"":""SC/ST""}"
"APP-000805","sc_st_certificate","caste_certificate","64","male","EWS","jagdalpur","536308","464609","0","3","0","0.77","1","0","1","0.5405","54","medium","income_eligible, missing_fields, document_quality","0","[""father_service_certificate"",""gram_sabha_proposal""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":536308,""average_income_last_3_years"":464609,""date_of_birth"":""1961-11-23"",""category"":""SC/ST""}"
"APP-000810","sc_st_certificate","caste_certificate","21","male","ST","rajnandgaon","753848","702276","0","1","1","0.978","1","1","1","0.2077","21","low","field_mismatch, missing_fields, document_quality","1","[""citizen_register""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":753848,""average_income_last_3_years"":702276,""date_of_birth"":""2005-03-14"",""category"":""SC/ST""}"
"APP-000811","sc_st_certificate","caste_certificate","76","female","OBC","bilaspur","545426","552722","0","1","0","0.866","1","0","1","0.3869","39","medium","income_eligible, missing_fields, document_quality","0","[""school_transfer_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":545426,""average_income_last_3_years"":552722,""date_of_birth"":""1949-10-01"",""category"":""SC/ST""}"
"APP-000818","sc_st_certificate","caste_certificate","80","female","SC","rajnandgaon","78655","75822","0","3","0","0.784","1","1","1","0.3156","32","low","missing_fields, document_quality","0","[""affidavit"",""certificate_from_sarpanch"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":78655,""average_income_last_3_years"":75822,""date_of_birth"":""1945-11-05"",""category"":""SC/ST""}"
"APP-000821","sc_st_certificate","caste_certificate","81","male","SC","bilaspur","289843","308435","1","1","0","0.607","1","1","1","0.4375","44","medium","missing_documents, document_quality, missing_fields","0","[""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":289843,""average_income_last_3_years"":308435,""date_of_birth"":""1945-01-02"",""category"":""SC/ST""}"
"APP-000822","sc_st_certificate","caste_certificate","31","female","GENERAL","ambikapur","488959","485094","0","2","0","0.578","1","0","0","0.7077","71","high","income_eligible, district_valid, document_quality","1","[""affidavit"",""census_register"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":488959,""average_income_last_3_years"":485094,""date_of_birth"":""1995-02-08"",""category"":""SC/ST""}"
"APP-000828","sc_st_certificate","caste_certificate","56","female","GENERAL","rajnandgaon","611293","630602","0","0","0","0.876","1","0","1","0.3234","32","low","income_eligible, document_quality","1","[""affidavit"",""gram_sabha_proposal"",""school_transfer_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":611293,""average_income_last_3_years"":630602,""date_of_birth"":""1969-08-29"",""category"":""SC/ST""}"
"APP-000829","sc_st_certificate","caste_certificate","52","male","OBC","korba","352982","362982","0","0","0","0.793","1","0","1","0.3524","35","medium","income_eligible, document_quality","1","[""affidavit"",""educational_certificate"",""vanshavali""]","{""gender"":""male"",""district"":""korba"",""annual_income"":352982,""average_income_last_3_years"":362982,""date_of_birth"":""1973-11-12"",""category"":""SC/ST""}"
"APP-000846","sc_st_certificate","caste_certificate","65","male","SC","raigarh","75035","70860","0","1","0","0.883","1","1","1","0.1609","16","low","missing_fields, document_quality","1","[""jamabandi""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":75035,""average_income_last_3_years"":70860,""date_of_birth"":""1960-08-04"",""category"":""SC/ST""}"
"APP-000856","sc_st_certificate","caste_certificate","33","female","GENERAL","raigarh","372969","343394","0","0","0","0.735","1","0","1","0.3727","37","medium","income_eligible, document_quality","1","[""father_service_certificate"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":372969,""average_income_last_3_years"":343394,""date_of_birth"":""1992-08-19"",""category"":""SC/ST""}"
"APP-000861","sc_st_certificate","caste_certificate","60","male","GENERAL","ambikapur","771132","729479","1","2","0","0.603","1","0","1","0.7189","72","high","income_eligible, missing_documents, document_quality","1","[]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":771132,""average_income_last_3_years"":729479,""date_of_birth"":""1965-08-17"",""category"":""SC/ST""}"
"APP-000869","sc_st_certificate","caste_certificate","30","female","EWS","durg","852257","962643","0","1","0","0.973","1","0","1","0.3494","35","low","income_eligible, missing_fields, document_quality","0","[""caste_certificate_other_state"",""vanshavali""]","{""gender"":""female"",""district"":""durg"",""annual_income"":852257,""average_income_last_3_years"":962643,""date_of_birth"":""1996-02-04"",""category"":""SC/ST""}"
"APP-000870","sc_st_certificate","caste_certificate","33","female","EWS","durg","574773","620639","0","1","0","0.837","1","0","1","0.3971","40","medium","income_eligible, missing_fields, document_quality","1","[""affidavit"",""certificate_from_sarpanch"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""durg"",""annual_income"":574773,""average_income_last_3_years"":620639,""date_of_birth"":""1992-07-11"",""category"":""SC/ST""}"
"APP-000873","sc_st_certificate","caste_certificate","65","male","GENERAL","raigarh","258785","289836","0","3","1","0.796","1","0","1","0.6114","61","medium","income_eligible, missing_fields, field_mismatch","0","[""census_register"",""vanshavali""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":258785,""average_income_last_3_years"":289836,""date_of_birth"":""1961-03-13"",""category"":""SC/ST""}"
"APP-000887","sc_st_certificate","caste_certificate","50","male","GENERAL","raipur","899042","830074","0","0","0","0.962","1","0","1","0.2933","29","low","income_eligible, document_quality","1","[""citizen_register"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":899042,""average_income_last_3_years"":830074,""date_of_birth"":""1975-12-29"",""category"":""SC/ST""}"
"APP-000888","sc_st_certificate","caste_certificate","43","female","SC","ambikapur","709393","688526","1","1","0","0.819","1","1","1","0.3634","36","medium","missing_documents, document_quality, missing_fields","0","[""affidavit"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":709393,""average_income_last_3_years"":688526,""date_of_birth"":""1982-07-16"",""category"":""SC/ST""}"
"APP-000914","sc_st_certificate","caste_certificate","27","female","SC","jagdalpur","897787","796294","0","0","0","0.649","1","1","1","0.1828","18","low","document_quality","0","[""census_register""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":897787,""average_income_last_3_years"":796294,""date_of_birth"":""1998-11-19"",""category"":""SC/ST""}"
"APP-000918","sc_st_certificate","caste_certificate","63","male","GENERAL","durg","104580","114538","0","0","2","0.819","1","0","1","0.5033","50","medium","income_eligible, field_mismatch, document_quality","1","[""school_transfer_certificate""]","{""gender"":""male"",""district"":""durg"",""annual_income"":104580,""average_income_last_3_years"":114538,""date_of_birth"":""1962-07-09"",""category"":""SC/ST""}"
"APP-000921","sc_st_certificate","caste_certificate","39","female","EWS","ambikapur","472424","508737","0","1","0","0.677","1","0","1","0.453","45","medium","income_eligible, document_quality, missing_fields","0","[""affidavit"",""gram_sabha_proposal"",""jamabandi"",""vanshavali""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":472424,""average_income_last_3_years"":508737,""date_of_birth"":""1986-04-12"",""category"":""SC/ST""}"
"APP-000953","sc_st_certificate","caste_certificate","56","female","EWS","korba","225730","201230","0","1","0","0.67","1","0","1","0.4555","46","medium","income_eligible, document_quality, missing_fields","1","[""citizen_register"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""korba"",""annual_income"":225730,""average_income_last_3_years"":201230,""date_of_birth"":""1969-04-06"",""category"":""SC/ST""}"
"APP-000960","sc_st_certificate","caste_certificate","36","female","GENERAL","raigarh","698661","612774","0","0","0","0.719","1","0","1","0.3784","38","medium","income_eligible, document_quality","0","[""school_transfer_certificate""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":698661,""average_income_last_3_years"":612774,""date_of_birth"":""1990-01-21"",""category"":""SC/ST""}"
"APP-000965","sc_st_certificate","caste_certificate","35","male","ST","bilaspur","657732","746769","0","1","0","0.899","1","1","1","0.1553","16","low","missing_fields, document_quality","1","[""affidavit"",""certificate_from_sarpanch"",""vanshavali""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":657732,""average_income_last_3_years"":746769,""date_of_birth"":""1991-02-28"",""category"":""SC/ST""}"
"APP-000974","sc_st_certificate","caste_certificate","34","female","SC","durg","867070","917679","0","0","0","0.967","1","1","1","0.0716","7","low","document_quality","0","[""affidavit"",""educational_certificate"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""durg"",""annual_income"":867070,""average_income_last_3_years"":917679,""date_of_birth"":""1991-11-18"",""category"":""SC/ST""}"
"APP-000997","sc_st_certificate","caste_certificate","49","male","SC","raigarh","710934","691020","0","0","0","0.78","1","1","1","0.137","14","low","document_quality","0","[""father_service_certificate"",""gram_sabha_proposal""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":710934,""average_income_last_3_years"":691020,""date_of_birth"":""1976-10-29"",""category"":""SC/ST""}"
