application_id,service_type,service_category,age,gender,caste,district,annual_income,average_income_last_3_years,missing_documents_count,missing_fields_count,field_mismatch_count,document_quality_score,age_eligible,income_eligible,district_valid,risk_probability,risk_score,risk_level,main_contributing_factors,rejected,uploaded_documents,application_fields
APP-000220,obc_certificate,caste_certificate,35,female,SC,jagdalpur,801678,860002,1,0,2,0.634,1,0,1,0.7481,75,high,"income_eligible, missing_documents, field_mismatch",1,"[""affidavit"",""educational_certificate"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":801678,""average_income_last_3_years"":860002,""date_of_birth"":""1990-05-06"",""category"":""OBC""}"
APP-000221,obc_certificate,caste_certificate,76,male,GENERAL,raipur,740441,760281,1,1,0,0.867,1,0,1,0.5665,57,medium,"income_eligible, missing_documents, missing_fields",1,"[""affidavit"",""form16""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":740441,""average_income_last_3_years"":760281,""date_of_birth"":""1949-06-16"",""category"":""OBC""}"
APP-000222,birth_certificate_correction,civil_registration,39,female,GENERAL,raigarh,685605,764318,1,1,1,0.964,1,1,1,0.3926,39,medium,"missing_documents, field_mismatch, missing_fields",0,"[""hospital_record"",""school_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":685605,""average_income_last_3_years"":764318,""date_of_birth"":""1986-10-25"",""application_number"":""BC-517196""}"
APP-000223,sc_st_certificate,caste_certificate,45,female,OBC,bilaspur,260647,237948,1,0,0,0.83,1,0,1,0.5195,52,medium,"income_eligible, missing_documents, document_quality",0,"[""affidavit"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":260647,""average_income_last_3_years"":237948,""date_of_birth"":""1980-03-16"",""category"":""SC/ST""}"
APP-000224,birth_certificate_correction,civil_registration,42,female,GENERAL,raipur,487757,513253,1,0,0,0.561,1,1,1,0.3936,39,medium,"missing_documents, document_quality",0,"[""existing_birth_certificate"",""hospital_record""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":487757,""average_income_last_3_years"":513253,""date_of_birth"":""1983-06-21"",""application_number"":""BC-211642""}"
APP-000225,birth_certificate_correction,civil_registration,45,male,OBC,rajnandgaon,359477,327555,0,0,1,0.923,1,1,1,0.1669,17,low,"field_mismatch, document_quality",0,"[""existing_birth_certificate"",""supporting_correction_proof""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":359477,""average_income_last_3_years"":327555,""date_of_birth"":""1981-01-21"",""application_number"":""BC-746036""}"
APP-000226,birth_certificate_correction,civil_registration,21,female,EWS,raipur,450118,434933,1,2,1,0.658,1,1,1,0.5597,56,medium,"missing_documents, missing_fields, document_quality",0,"[""existing_birth_certificate""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":450118,""average_income_last_3_years"":434933,""date_of_birth"":""2005-03-08"",""application_number"":""BC-879794""}"
APP-000227,land_use_information,land_record,72,male,OBC,rajnandgaon,682697,620531,0,0,0,0.63,1,0,1,0.4095,41,medium,"income_eligible, document_quality",0,"[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":682697,""average_income_last_3_years"":620531,""date_of_birth"":""1953-12-14"",""is_applicant_owner"":0}"
APP-000228,sc_st_certificate,caste_certificate,18,male,SC,bilaspur,396620,392613,0,1,0,0.807,1,1,1,0.1875,19,low,"document_quality, missing_fields",1,"[""affidavit"",""educational_certificate"",""gram_sabha_proposal""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":396620,""average_income_last_3_years"":392613,""date_of_birth"":""2007-10-01"",""category"":""SC/ST""}"
APP-000229,income_certificate,certificate,82,female,SC,korba,217112,211636,0,0,1,0.93,1,1,1,0.1645,16,low,"field_mismatch, document_quality",0,"[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""korba"",""annual_income"":217112,""average_income_last_3_years"":211636,""date_of_birth"":""1943-11-22""}"
APP-000230,birth_certificate_correction,civil_registration,20,female,ST,raigarh,170294,178924,0,1,0,0.931,1,1,1,0.1441,14,low,"missing_fields, document_quality",0,"[""existing_birth_certificate"",""hospital_record"",""school_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":170294,""average_income_last_3_years"":178924,""date_of_birth"":""2006-02-22"",""application_number"":""BC-815706""}"
APP-000231,land_use_information,land_record,57,female,ST,korba,517200,515152,1,0,0,0.958,1,0,1,0.4747,47,medium,"income_eligible, missing_documents, document_quality",0,"[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""korba"",""annual_income"":517200,""average_income_last_3_years"":515152,""date_of_birth"":""1968-06-24"",""is_applicant_owner"":0}"
APP-000232,birth_certificate_correction,civil_registration,33,female,SC,bilaspur,158975,144933,0,0,1,0.858,1,1,1,0.1897,19,low,"field_mismatch, document_quality",0,"[""existing_birth_certificate"",""hospital_record"",""school_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":158975,""average_income_last_3_years"":144933,""date_of_birth"":""1993-03-02"",""application_number"":""BC-581532""}"
APP-000233,obc_certificate,caste_certificate,69,female,SC,raipur,504059,476296,0,0,1,0.86,1,0,1,0.409,41,medium,"income_eligible, field_mismatch, document_quality",1,"[""affidavit"",""gram_sabha_proposal"",""obc_certificate_of_father"",""patwari_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":504059,""average_income_last_3_years"":476296,""date_of_birth"":""1956-04-20"",""category"":""OBC""}"
APP-000234,obc_certificate,caste_certificate,66,male,GENERAL,bilaspur,464306,509175,3,0,1,0.645,1,0,1,0.9443,94,high,"missing_documents, income_eligible, document_quality",1,"[""vanshavali""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":464306,""average_income_last_3_years"":509175,""date_of_birth"":""1959-06-15"",""category"":""OBC""}"
APP-000235,birth_certificate_correction,civil_registration,31,male,SC,raipur,61691,62681,1,2,0,0.807,1,1,1,0.4275,43,medium,"missing_documents, missing_fields, document_quality",0,"[""existing_birth_certificate"",""hospital_record""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":61691,""average_income_last_3_years"":62681,""date_of_birth"":""1995-03-12"",""application_number"":""BC-700538""}"
APP-000236,land_use_information,land_record,34,female,ST,durg,218772,198031,2,1,0,0.916,1,0,1,0.7294,73,high,"missing_documents, income_eligible, missing_fields",1,"[""challan_copy""]","{""gender"":""female"",""district"":""durg"",""annual_income"":218772,""average_income_last_3_years"":198031,""date_of_birth"":""1991-12-13"",""is_applicant_owner"":0}"
APP-000237,birth_certificate_correction,civil_registration,38,female,ST,raigarh,560856,636830,1,0,0,0.816,1,1,1,0.3044,30,low,"missing_documents, document_quality",0,"[""hospital_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":560856,""average_income_last_3_years"":636830,""date_of_birth"":""1988-01-23"",""application_number"":""BC-398987""}"
APP-000238,sc_st_certificate,caste_certificate,72,male,ST,ambikapur,226831,193135,0,0,0,0.911,1,1,1,0.0911,9,low,document_quality,0,"[""census_register"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":226831,""average_income_last_3_years"":193135,""date_of_birth"":""1953-10-24"",""category"":""SC/ST""}"
APP-000239,sc_st_certificate,caste_certificate,35,male,SC,raipur,614781,558792,1,0,0,0.822,1,1,1,0.3023,30,low,"missing_documents, document_quality",0,"[""gram_sabha_proposal""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":614781,""average_income_last_3_years"":558792,""date_of_birth"":""1990-06-28"",""category"":""SC/ST""}"
APP-000240,birth_certificate_correction,civil_registration,44,male,EWS,jagdalpur,205852,197565,0,3,2,0.765,1,1,1,0.4823,48,medium,"missing_fields, field_mismatch, document_quality",0,"[""existing_birth_certificate"",""hospital_record"",""school_record"",""supporting_correction_proof""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":205852,""average_income_last_3_years"":197565,""date_of_birth"":""1982-01-05"",""application_number"":""BC-587274""}"
APP-000241,domicile_certificate,certificate,75,male,GENERAL,korba,216956,196072,0,2,0,0.877,1,1,1,0.223,22,low,"missing_fields, document_quality",0,"[""affidavit"",""educational_certificate"",""proof_of_5_years_residence"",""ward_member_certificate""]","{""gender"":""male"",""district"":""korba"",""annual_income"":216956,""average_income_last_3_years"":196072,""date_of_birth"":""1951-02-22"",""living_in_state_years"":16}"
APP-000242,income_certificate,certificate,23,female,OBC,bilaspur,730027,691497,0,0,0,0.831,1,0,1,0.3392,34,low,"income_eligible, document_quality",0,"[""affidavit"",""certificate_from_patwari""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":730027,""average_income_last_3_years"":691497,""date_of_birth"":""2002-09-03""}"
APP-000243,sc_st_certificate,caste_certificate,62,male,EWS,bilaspur,560511,609722,0,1,0,0.621,1,0,1,0.4726,47,medium,"income_eligible, document_quality, missing_fields",0,"[""affidavit"",""educational_certificate"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":560511,""average_income_last_3_years"":609722,""date_of_birth"":""1963-08-02"",""category"":""SC/ST""}"
APP-000244,birth_certificate_correction,civil_registration,23,female,ST,bilaspur,554906,584076,0,0,1,0.727,1,1,1,0.2355,24,low,"document_quality, field_mismatch",1,"[""existing_birth_certificate"",""school_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":554906,""average_income_last_3_years"":584076,""date_of_birth"":""2002-04-17"",""application_number"":""BC-973846""}"
APP-000245,domicile_certificate,certificate,84,male,OBC,durg,475151,489313,0,1,1,0.811,1,1,1,0.2661,27,low,"field_mismatch, document_quality, missing_fields",0,"[""affidavit"",""educational_certificate"",""electricity_bill""]","{""gender"":""male"",""district"":""durg"",""annual_income"":475151,""average_income_last_3_years"":489313,""date_of_birth"":""1941-11-24"",""living_in_state_years"":30}"
APP-000246,sc_st_certificate,caste_certificate,39,female,EWS,durg,809364,854427,0,0,0,0.713,1,0,1,0.3805,38,medium,"income_eligible, document_quality",0,"[""affidavit"",""caste_certificate_other_state"",""gram_sabha_proposal""]","{""gender"":""female"",""district"":""durg"",""annual_income"":809364,""average_income_last_3_years"":854427,""date_of_birth"":""1986-11-17"",""category"":""SC/ST""}"
APP-000247,land_use_information,land_record,63,male,SC,rajnandgaon,90932,101236,1,1,0,0.938,1,1,1,0.3217,32,low,"missing_documents, missing_fields, document_quality",0,"[""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":90932,""average_income_last_3_years"":101236,""date_of_birth"":""1962-04-11"",""is_applicant_owner"":1}"
APP-000248,birth_certificate_correction,civil_registration,36,female,GENERAL,korba,499793,459232,0,0,0,0.869,1,1,1,0.1058,11,low,document_quality,0,"[""existing_birth_certificate"",""hospital_record"",""school_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""korba"",""annual_income"":499793,""average_income_last_3_years"":459232,""date_of_birth"":""1989-05-17"",""application_number"":""BC-943706""}"
APP-000249,land_use_information,land_record,51,male,EWS,durg,320328,290443,1,0,0,0.711,1,0,1,0.5612,56,medium,"income_eligible, missing_documents, document_quality",1,"[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""durg"",""annual_income"":320328,""average_income_last_3_years"":290443,""date_of_birth"":""1974-06-21"",""is_applicant_owner"":0}"
APP-000250,land_use_information,land_record,52,female,GENERAL,raigarh,642099,616218,1,1,1,0.627,1,1,1,0.5106,51,medium,"missing_documents, document_quality, field_mismatch",1,"[""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":642099,""average_income_last_3_years"":616218,""date_of_birth"":""1973-08-15"",""is_applicant_owner"":1}"
APP-000251,birth_certificate_correction,civil_registration,23,male,SC,raigarh,834140,766517,0,0,1,0.888,1,1,1,0.1792,18,low,"field_mismatch, document_quality",0,"[""existing_birth_certificate"",""school_record"",""supporting_correction_proof""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":834140,""average_income_last_3_years"":766517,""date_of_birth"":""2002-06-27"",""application_number"":""BC-520018""}"
APP-000252,obc_certificate,caste_certificate,73,male,OBC,durg,142422,123796,2,1,2,0.566,1,1,1,0.7919,79,high,"missing_documents, field_mismatch, document_quality",1,"[""affidavit"",""vanshavali""]","{""gender"":""male"",""district"":""durg"",""annual_income"":142422,""average_income_last_3_years"":123796,""date_of_birth"":""1952-05-07"",""category"":""OBC""}"
APP-000253,obc_certificate,caste_certificate,19,female,ST,raipur,261505,289007,0,0,0,0.77,1,0,1,0.3605,36,medium,"income_eligible, document_quality",0,"[""affidavit"",""gram_sabha_proposal"",""obc_certificate_of_father"",""patwari_certificate""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":261505,""average_income_last_3_years"":289007,""date_of_birth"":""2006-05-12"",""category"":""OBC""}"
APP-000254,domicile_certificate,certificate,84,male,SC,jagdalpur,66112,70811,1,0,0,0.7,1,1,1,0.345,34,low,"missing_documents, document_quality",0,"[""educational_certificate"",""proof_of_5_years_residence"",""voter_id""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":66112,""average_income_last_3_years"":70811,""date_of_birth"":""1941-06-01"",""living_in_state_years"":39}"
APP-000255,land_use_information,land_record,29,male,EWS,jagdalpur,577611,541958,1,1,2,0.849,1,1,1,0.5129,51,medium,"missing_documents, field_mismatch, missing_fields",1,"[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":577611,""average_income_last_3_years"":541958,""date_of_birth"":""1996-06-12"",""is_applicant_owner"":1}"
APP-000256,land_use_information,land_record,26,male,GENERAL,raigarh,555382,491446,0,1,0,0.894,1,1,1,0.1571,16,low,"missing_fields, document_quality",0,"[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":555382,""average_income_last_3_years"":491446,""date_of_birth"":""1999-04-03"",""is_applicant_owner"":1}"
APP-000257,birth_certificate_correction,civil_registration,30,male,GENERAL,korba,129721,131843,1,0,0,0.935,1,1,1,0.2627,26,low,"missing_documents, document_quality",0,"[""existing_birth_certificate""]","{""gender"":""male"",""district"":""korba"",""annual_income"":129721,""average_income_last_3_years"":131843,""date_of_birth"":""1995-09-15"",""application_number"":""BC-329183""}"
APP-000258,domicile_certificate,certificate,47,female,ST,durg,262616,289004,0,2,0,0.841,1,0,1,0.4556,46,medium,"income_eligible, missing_fields, document_quality",0,"[""affidavit"",""educational_certificate"",""land_house_document""]","{""gender"":""female"",""district"":""durg"",""annual_income"":262616,""average_income_last_3_years"":289004,""date_of_birth"":""1979-01-12"",""living_in_state_years"":7}"
APP-000259,land_use_information,land_record,42,female,GENERAL,raigarh,564646,510926,1,0,0,0.573,1,1,1,0.3895,39,medium,"missing_documents, document_quality",1,"[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":564646,""average_income_last_3_years"":510926,""date_of_birth"":""1983-05-24"",""is_applicant_owner"":1}"
APP-000260,income_certificate,certificate,84,male,SC,raigarh,532418,502972,0,0,0,0.8,1,0,1,0.35,35,medium,"income_eligible, document_quality",0,"[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":532418,""average_income_last_3_years"":502972,""date_of_birth"":""1941-09-01""}"
APP-000261,sc_st_certificate,caste_certificate,64,male,GENERAL,korba,242847,242757,0,1,1,0.917,1,0,1,0.4491,45,medium,"income_eligible, field_mismatch, missing_fields",0,"[""school_transfer_certificate""]","{""gender"":""male"",""district"":""korba"",""annual_income"":242847,""average_income_last_3_years"":242757,""date_of_birth"":""1961-09-09"",""category"":""SC/ST""}"
APP-000262,obc_certificate,caste_certificate,43,male,GENERAL,raipur,202928,221193,1,0,0,0.731,1,0,1,0.5541,55,medium,"income_eligible, missing_documents, document_quality",1,"[""affidavit"",""census_register""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":202928,""average_income_last_3_years"":221193,""date_of_birth"":""1982-12-14"",""category"":""OBC""}"
APP-000263,birth_certificate_correction,civil_registration,25,female,GENERAL,durg,112952,103310,0,0,0,0.694,1,1,1,0.1671,17,low,document_quality,0,"[""existing_birth_certificate"",""school_record"",""supporting_correction_proof""]","{""gender"":""female"",""district"":""durg"",""annual_income"":112952,""average_income_last_3_years"":103310,""date_of_birth"":""2000-07-27"",""application_number"":""BC-880762""}"
APP-000264,domicile_certificate,certificate,40,female,EWS,rajnandgaon,868213,812111,0,2,0,0.714,1,0,1,0.5001,50,medium,"income_eligible, missing_fields, document_quality",1,"[""affidavit"",""educational_certificate"",""voter_id""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":868213,""average_income_last_3_years"":812111,""date_of_birth"":""1985-07-29"",""living_in_state_years"":7}"
APP-000265,income_certificate,certificate,28,female,OBC,jagdalpur,219868,209553,0,1,2,0.665,1,1,1,0.3972,40,medium,"field_mismatch, document_quality, missing_fields",0,"[""affidavit"",""form16""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":219868,""average_income_last_3_years"":209553,""date_of_birth"":""1997-03-16""}"
APP-000266,obc_certificate,caste_certificate,70,male,ST,raigarh,225445,204065,2,2,0,0.658,1,0,0,0.98,98,high,"missing_documents, income_eligible, district_valid",1,"[""gram_sabha_proposal"",""jamabandi"",""vanshavali""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":225445,""average_income_last_3_years"":204065,""date_of_birth"":""1955-04-11"",""category"":""OBC""}"
APP-000267,income_certificate,certificate,31,male,GENERAL,jagdalpur,325201,336723,0,0,0,0.656,1,0,0,0.5604,56,medium,"income_eligible, district_valid, document_quality",1,"[""affidavit"",""certificate_from_sarpanch""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":325201,""average_income_last_3_years"":336723,""date_of_birth"":""1994-11-17""}"
APP-000268,sc_st_certificate,caste_certificate,78,female,EWS,rajnandgaon,539887,616817,0,2,0,0.967,1,0,1,0.4116,41,medium,"income_eligible, missing_fields, document_quality",0,"[""school_transfer_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":539887,""average_income_last_3_years"":616817,""date_of_birth"":""1948-01-05"",""category"":""SC/ST""}"
APP-000269,sc_st_certificate,caste_certificate,79,male,GENERAL,jagdalpur,615883,565465,0,0,0,0.727,1,0,0,0.5355,54,medium,"income_eligible, district_valid, document_quality",0,"[""affidavit"",""caste_certificate_other_state""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":615883,""average_income_last_3_years"":565465,""date_of_birth"":""1946-09-08"",""category"":""SC/ST""}"
APP-000270,obc_certificate,caste_certificate,56,female,EWS,raigarh,59576,64327,1,0,0,0.786,1,1,1,0.3149,31,low,"missing_documents, document_quality",0,"[""affidavit"",""educational_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":59576,""average_income_last_3_years"":64327,""date_of_birth"":""1970-03-11"",""category"":""OBC""}"
APP-000271,domicile_certificate,certificate,84,female,OBC,jagdalpur,851676,928316,0,1,0,0.917,1,0,1,0.369,37,medium,"income_eligible, missing_fields, document_quality",1,"[""affidavit"",""educational_certificate"",""land_house_document"",""proof_of_5_years_residence""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":851676,""average_income_last_3_years"":928316,""date_of_birth"":""1941-08-15"",""living_in_state_years"":14}"
APP-000272,land_use_information,land_record,26,female,OBC,bilaspur,244969,279681,0,0,1,0.65,1,0,1,0.4825,48,medium,"income_eligible, document_quality, field_mismatch",1,"[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":244969,""average_income_last_3_years"":279681,""date_of_birth"":""1999-08-03"",""is_applicant_owner"":0}"
APP-000273,income_certificate,certificate,60,male,SC,jagdalpur,134120,147942,0,1,1,0.581,1,1,1,0.3467,35,low,"document_quality, field_mismatch, missing_fields",0,"[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":134120,""average_income_last_3_years"":147942,""date_of_birth"":""1965-08-26""}"
APP-000274,domicile_certificate,certificate,67,male,SC,raigarh,858688,981043,1,0,1,0.774,1,0,1,0.6191,62,medium,"income_eligible, missing_documents, field_mismatch",1,"[""educational_certificate"",""ration_card""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":858688,""average_income_last_3_years"":981043,""date_of_birth"":""1958-07-22"",""living_in_state_years"":8}"
APP-000275,income_certificate,certificate,50,male,OBC,raipur,554605,577652,0,0,1,0.644,1,0,1,0.4846,48,medium,"income_eligible, document_quality, field_mismatch",1,"[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":554605,""average_income_last_3_years"":577652,""date_of_birth"":""1975-04-08""}"
APP-000276,domicile_certificate,certificate,19,female,EWS,bilaspur,94033,96320,1,0,0,0.657,1,0,1,0.58,58,medium,"income_eligible, missing_documents, document_quality",1,"[""affidavit"",""proof_of_5_years_residence"",""ward_member_certificate""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":94033,""average_income_last_3_years"":96320,""date_of_birth"":""2006-09-05"",""living_in_state_years"":7}"
APP-000277,obc_certificate,caste_certificate,47,female,GENERAL,raigarh,382125,437343,0,0,0,0.846,1,0,1,0.3339,33,low,"income_eligible, document_quality",1,"[""affidavit"",""gram_sabha_proposal"",""jamabandi"",""patwari_certificate""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":382125,""average_income_last_3_years"":437343,""date_of_birth"":""1979-03-04"",""category"":""OBC""}"
APP-000278,obc_certificate,caste_certificate,53,male,SC,bilaspur,677761,762035,1,2,0,0.677,1,0,1,0.693,69,high,"income_eligible, missing_documents, missing_fields",1,"[""affidavit"",""patwari_certificate"",""vanshavali""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":677761,""average_income_last_3_years"":762035,""date_of_birth"":""1972-07-27"",""category"":""OBC""}"
APP-000279,sc_st_certificate,caste_certificate,26,female,ST,rajnandgaon,740266,844013,0,0,1,0.616,1,1,1,0.2744,27,low,"document_quality, field_mismatch",0,"[""citizen_register"",""gram_sabha_proposal"",""vanshavali""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":740266,""average_income_last_3_years"":844013,""date_of_birth"":""1999-06-06"",""category"":""SC/ST""}"
APP-000280,domicile_certificate,certificate,31,male,EWS,ambikapur,558947,507236,0,0,2,0.776,1,1,1,0.2984,30,low,"field_mismatch, document_quality",0,"[""affidavit"",""educational_certificate"",""land_house_document""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":558947,""average_income_last_3_years"":507236,""date_of_birth"":""1994-04-12"",""living_in_state_years"":33}"
APP-000281,income_certificate,certificate,77,female,EWS,ambikapur,889930,927017,0,0,0,0.892,1,0,1,0.3178,32,low,"income_eligible, document_quality",0,"[""affidavit"",""land_income_proof""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":889930,""average_income_last_3_years"":927017,""date_of_birth"":""1948-09-07""}"
APP-000282,land_use_information,land_record,31,female,ST,raigarh,156142,166689,1,1,1,0.795,1,1,1,0.4517,45,medium,"missing_documents, field_mismatch, document_quality",0,"[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":156142,""average_income_last_3_years"":166689,""date_of_birth"":""1994-06-18"",""is_applicant_owner"":1}"
APP-000283,birth_certificate_correction,civil_registration,41,male,ST,ambikapur,497820,554993,0,1,2,0.833,1,1,1,0.3385,34,low,"field_mismatch, missing_fields, document_quality",0,"[""existing_birth_certificate"",""supporting_correction_proof""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":497820,""average_income_last_3_years"":554993,""date_of_birth"":""1984-06-29"",""application_number"":""BC-453907""}"
APP-000284,birth_certificate_correction,civil_registration,33,male,EWS,raigarh,811127,768165,0,0,0,0.787,1,1,1,0.1345,13,low,document_quality,1,"[""existing_birth_certificate"",""hospital_record"",""supporting_correction_proof""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":811127,""average_income_last_3_years"":768165,""date_of_birth"":""1992-09-03"",""application_number"":""BC-902903""}"
APP-000285,domicile_certificate,certificate,56,male,ST,korba,56887,53479,0,0,0,0.945,1,1,1,0.0793,8,low,document_quality,0,"[""affidavit"",""birth_certificate"",""educational_certificate"",""proof_of_5_years_residence""]","{""gender"":""male"",""district"":""korba"",""annual_income"":56887,""average_income_last_3_years"":53479,""date_of_birth"":""1970-03-03"",""living_in_state_years"":19}"
APP-000286,domicile_certificate,certificate,50,female,EWS,raigarh,364889,320216,0,0,1,0.891,1,1,0,0.3382,34,low,"district_valid, field_mismatch, document_quality",0,"[""affidavit"",""educational_certificate"",""land_house_document""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":364889,""average_income_last_3_years"":320216,""date_of_birth"":""1976-02-04"",""living_in_state_years"":22}"
APP-000287,obc_certificate,caste_certificate,28,female,OBC,ambikapur,868017,752377,0,0,0,0.95,1,0,1,0.2975,30,low,"income_eligible, document_quality",0,"[""affidavit"",""gram_sabha_proposal"",""jamabandi"",""patwari_certificate"",""vanshavali""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":868017,""average_income_last_3_years"":752377,""date_of_birth"":""1997-08-13"",""category"":""OBC""}"
APP-000288,domicile_certificate,certificate,24,female,GENERAL,durg,756357,808903,0,1,0,0.675,1,1,1,0.2337,23,low,"document_quality, missing_fields",0,"[""affidavit"",""educational_certificate"",""land_house_document""]","{""gender"":""female"",""district"":""durg"",""annual_income"":756357,""average_income_last_3_years"":808903,""date_of_birth"":""2001-11-21"",""living_in_state_years"":29}"
APP-000289,birth_certificate_correction,civil_registration,24,male,GENERAL,ambikapur,849049,756045,1,1,0,0.634,1,1,1,0.4281,43,medium,"missing_documents, document_quality, missing_fields",1,"[""existing_birth_certificate"",""hospital_record"",""school_record""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":849049,""average_income_last_3_years"":756045,""date_of_birth"":""2001-04-15"",""application_number"":""BC-699083""}"
APP-000290,birth_certificate_correction,civil_registration,33,male,OBC,korba,494114,474142,1,0,0,0.56,1,1,0,0.554,55,medium,"missing_documents, district_valid, document_quality",0,"[""existing_birth_certificate""]","{""gender"":""male"",""district"":""korba"",""annual_income"":494114,""average_income_last_3_years"":474142,""date_of_birth"":""1992-05-14"",""application_number"":""BC-787247""}"
APP-000291,domicile_certificate,certificate,65,male,SC,raipur,213568,230081,0,0,0,0.924,1,0,1,0.3066,31,low,"income_eligible, document_quality",1,"[""affidavit"",""birth_certificate"",""educational_certificate"",""proof_of_5_years_residence""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":213568,""average_income_last_3_years"":230081,""date_of_birth"":""1960-11-10"",""living_in_state_years"":11}"
APP-000292,land_use_information,land_record,58,female,EWS,bilaspur,836804,776217,1,0,0,0.712,1,0,1,0.5608,56,medium,"income_eligible, missing_documents, document_quality",1,"[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":836804,""average_income_last_3_years"":776217,""date_of_birth"":""1967-03-25"",""is_applicant_owner"":0}"
APP-000293,obc_certificate,caste_certificate,19,female,OBC,durg,119832,115828,1,1,0,0.676,1,1,1,0.4134,41,medium,"missing_documents, document_quality, missing_fields",0,"[""form16"",""gram_sabha_proposal"",""obc_certificate_of_father""]","{""gender"":""female"",""district"":""durg"",""annual_income"":119832,""average_income_last_3_years"":115828,""date_of_birth"":""2007-03-05"",""category"":""OBC""}"
